id,detail_url,title,location,timeline_hours,area_m2,bedrooms,bathrooms,floors,frontage,price_million_vnd
97987,https://batdongsan.vn/cho-thue-nha-mp-tue-tinh-dt-45m-x-1-tang-mt-7m-rieng-biet-chu-nha-thien-chi-gia-33-trieu-r268166,"Cho thuê nhà MP Tuệ Tĩnh, DT 45m x 1 tầng, MT 7m, riêng biệt, chủ nhà thiện chí , giá 33 triệu","Hai Bà Trưng, Hà Nội",17520,,1.0,1.0,2.0,False,33.0
103875,https://batdongsan.vn/cho-thue-nha-1-tret-4-lau-mt-vanh-dai-trong-r274069,Cho thuê nhà 1 trệt 4 lầu MT Vành Đai Trong,"Bình Tân, Hồ Chí Minh",17520,,,,5.0,False,38.0
110315,https://batdongsan.vn/cho-thue-nha-mat-tien-duong-noi-bo-8x7-4-lau-r280509,Cho thuê nhà mặt tiền đường nội bộ 8x7 4 lầu,"Bình Tân, Hồ Chí Minh",17520,,,,5.0,True,20000.0
90350,https://batdongsan.vn/cho-thue-cua-hang-mat-pho-ngo-xuan-quang-trau-quy-lo-goc-70m2-1-tang0982852808-r260522,"Cho thuê cửa hàng mặt phố Ngô Xuân Quảng –Trâu Quỳ, Lô góc 70m2 1 tầng.0982852808","Gia Lâm, Hà Nội",17520,,,,2.0,True,13.0
108783,https://batdongsan.vn/cho-thue-mb-nguyen-trai-quan-1-lau-1-2-3-khu-mua-sam-thoi-trang-r278977,"CHO THUÊ MB NGUYỄN TRÃI QUẬN 1 - LẦU 1, 2, 3 - KHU MUA SẮM THỜI TRANG","Quận 1, Hồ Chí Minh",17520,,,,1.0,False,35.0
80115,https://batdongsan.vn/cho-thue-biet-thu-mini-2-tang-2-mat-tien-duong-8m-view-song-ba-ve-vinh-thanh-r250261,Cho thuê biệt thự mini 2 tầng 2 mặt tiền đường 8m view sông Bà Vệ - Vĩnh Thạnh,"Nha Trang, Khánh Hòa",26280,,3.0,2.0,3.0,True,10.0
90611,https://batdongsan.vn/nha-hem-xe-tai-to-hien-thanh-3-lau-6pn-cho-thue-30tr-r260783,Nhà hẻm xe tải tô hiến thành 3 lầu 6pn cho thuê 30tr,"Quận 10, Hồ Chí Minh",17520,,,,4.0,False,30.0
100851,https://batdongsan.vn/cho-thue-nha-xuan-la-tay-ho-4-tang-gia-14tr-r271034,"Cho thuê nhà Xuân La, Tây Hồ 4 tầng. Giá: 14tr","Tây Hồ, Hà Nội",17520,,4.0,,5.0,False,14.0
100853,https://batdongsan.vn/cho-thue-nha-5-tang-ngo-thai-ha-dong-da-16trthang-r271036,"Cho thuê nhà 5 tầng ngõ Thái Hà , Đống Đa - 16tr/tháng","Đống Đa, Hà Nội",17520,,5.0,,6.0,False,16.0
103416,https://batdongsan.vn/cho-thue-nha-5-tang-pho-dai-la-hai-ba-trung-gia-155tr-r273608,"Cho thuê nhà 5 tầng phố Đại La, Hai Bà Trưng. Giá: 15.5tr","Hai Bà Trưng, Hà Nội",17520,,6.0,,6.0,False,5.0
95215,https://batdongsan.vn/sieu-vip-cho-thue-nha-mat-pho-phung-hung-phan-dinh-phung-hoan-kiem-642m2-4-tang-20m-mt-r265390,"Siêu VIP, cho thuê nhà mặt phố Phùng Hưng Phan Đình Phùng, Hoàn Kiếm 642m2 *4 tầng *20m MT","Hoàn Kiếm, Hà Nội",17520,,,,5.0,True,300.0
163066,https://batdongsan.vn/cho-thue-mat-bang-kinh-doanh-tang-1-tai-220-xa-dan-r163066,Cho thuê mặt bằng kinh doanh tầng 1 tại 220 Xã Đàn,"Đống Đa, Hà Nội",4320,35.0,,,1.0,False,12.0
155835,https://batdongsan.vn/chinh-chu-cho-thue-lau-dai-nha-5-tang-nguyen-can-moi-kinh-koong-doi-dien-aeon-mall-long-bien-r155835,"Chính chủ cho thuê lâu dài nhà 5 tầng nguyên căn mới kính koong, đối diện Aeon Mall Long Biên","Long Biên, Hà Nội",5040,35.0,3.0,4.0,6.0,False,11.0
153391,https://batdongsan.vn/chinh-chu-cho-thue-nha-pho-linh-dam-4-tang-65m2-mt-5m-22-trieu-r153391,"Chính chủ cho thuê nhà Phố Linh Đàm 4 tầng 65m2, MT 5m, 22 triệu","Hoàng Mai, Hà Nội",5760,65.0,,,5.0,False,22.0
180113,https://batdongsan.vn/cho-thue-nha-mat-pho-phan-boi-chau-hoan-kiem-dt-230m2-x-2-tang-mat-tien-10m-mb-sieu-sieu-dep-r180113,"Cho thuê nhà mặt phố Phan Bội Châu - Hoàn Kiếm: DT: 230m2 x 2 tầng, mặt tiền 10m. MB siêu siêu đẹp","Hoàn Kiếm, Hà Nội",2160,230.0,,,3.0,True,160.0
147531,https://batdongsan.vn/chinh-chu-cho-thue-nha-4-tang-65m2-mat-tien-5m-mat-pho-linh-dam-gan-truong-thang-long-bill-gate-r147531,"Chính chủ cho thuê nhà 4 tầng 65m2, Mặt tiền 5m Mặt phố Linh Đàm, gần trường Thăng Long Bill Gate.","Hoàng Mai, Hà Nội",6480,65.0,,,5.0,True,22.0
170689,https://batdongsan.vn/ly-thuong-kiet-hoi-an-nha-mat-tien-dep-7m-ngang-2-tang-7x25m-huong-dong-ngay-trung-tam-hoi-an-r170689,"Lý Thường Kiệt, Hội An nhà mặt tiền đẹp 7m ngang- 2 tầng- 7x25m, hướng đông, ngay trung tâm Hội An","Hội An, Quảng Nam",3600,193.0,,2.0,3.0,True,65.0
107227,https://batdongsan.vn/cho-thue-nha-nguyen-can-1-tret-2-lau-trong-cho-hoa-ho-thi-ky-16trth-r277421,Cho thuê nhà nguyên căn 1 trệt 2 lầu trong chợ hoa Hồ Thị Kỷ 16tr/th,"Quận 10, Hồ Chí Minh",17520,,2.0,2.0,3.0,False,16.0
82655,https://batdongsan.vn/cho-thue-biet-thu-pho-to-ngoc-van-dt-200m2-xd-160m2-x-2-tang-mt-10m-kd-moi-loai-hinh-35trth-r252813,"Cho thuê biệt thự phố Tô Ngọc Vân, DT 200m2 XD 160m2 x 2 tầng, MT 10m, KD mọi loại hình, 35tr/th","Tây Hồ, Hà Nội",26280,,4.0,3.0,3.0,False,35.0
82651,https://batdongsan.vn/cho-thue-nha-rieng-tai-tay-ket-hbt-dt-45m2-x-4-tang-mt-45m-cuoi-thang-11-nhan-nha-gia-15trth-r252809,"Cho thuê nhà riêng tại Tây Kết HBT, DT 45m2 x 4 tầng, MT 4,5m, cuối tháng 11 nhận nhà giá 15tr/th","Hai Bà Trưng, Hà Nội",26280,,4.0,4.0,5.0,False,15.0
99035,https://batdongsan.vn/cho-thue-nha-mat-pho-xa-dan-dong-da-75m-7-tang-gia-100tr-r269216,"Cho thuê nhà mặt phố Xã Đàn, Đống Đa 75m, 7 tầng. Giá: 100tr","Đống Đa, Hà Nội",17520,,6.0,,8.0,True,100.0
103135,https://batdongsan.vn/cho-thue-nha-2-lau-4pn-gan-cho-pham-the-hien-p4-quan-8-gia-10trthang-r273327,Cho thuê nhà 2 lầu 4PN gần chợ Phạm Thế Hiển P.4 Quận 8 - Giá: 10Tr/tháng,"Quận 8, Hồ Chí Minh",17520,,,,3.0,False,10.0
83418,https://batdongsan.vn/cho-thue-nha-san-vuon-dang-thai-mai-140m-xdung-70m-x-2-tang-mt-9m-gia-15-trieu-r253578,"Cho thuê nhà sân vườn Đặng Thai Mai 140m xdung 70m x 2 tầng, MT 9m, giá 15 triệu","Tây Hồ, Hà Nội",26280,,3.0,2.0,3.0,False,15.0
100829,https://batdongsan.vn/cho-thue-nha-nguyen-can-4-lau-khu-dan-cu-himlam-quan-7-r271012,CHO THUÊ NHÀ NGUYÊN CĂN 4 LẦU KHU DÂN CƯ HIMLAM QUẬN 7,"Quận 7, Hồ Chí Minh",17520,,,,5.0,False,30.0
99289,https://batdongsan.vn/cho-thue-sieu-pham-nha-nguyen-can-3-tang-ngo-thi-sy-van-phuc-ha-dong-chi-4-trieu-lh-0962780005-r269470,"Cho thuê Siêu phẩm nhà nguyên căn 3 tầng Ngô Thì sỹ, Vạn Phúc, Hà Đông chỉ 4 triệu. LH 0962780005","Hà Đông, Hà Nội",17520,,,,4.0,False,
98015,https://batdongsan.vn/cho-thue-nha-mp-minh-khai-45m2-x-7-tang-mt-45m-chu-nha-thien-chi-nha-co-thang-may-48-trieu-r268194,"Cho thuê nhà MP Minh Khai 45m2 x 7 tầng, MT 4.5m, chủ nhà thiện chí, nhà có thang máy, 48 triệu","Hai Bà Trưng, Hà Nội",17520,,7.0,7.0,8.0,False,48.0
104921,https://batdongsan.vn/cho-thue-nha-8x20-3-lau-trong-suot-khu-ten-lua-r275115,Cho thuê nhà 8x20- 3 lầu trống suốt khu Tên Lửa,"Bình Tân, Hồ Chí Minh",17520,,,,4.0,False,45.0
114428,https://batdongsan.vn/cho-thue-nha-pho-melosa-khang-dien-6x15-1-tret-2-lau-3pn-full-noi-that-cao-cap-gia-chi-18trthang-nhan-nha-o-ngay-r284622,"Cho thuê nhà phố Melosa Khang Điền, 6x15 1 trệt 2 lầu 3PN Full nội thất cao cấp, giá chỉ 18tr/tháng,...","Quận 9, Hồ Chí Minh",17520,,3.0,4.0,3.0,False,18.0
105982,https://batdongsan.vn/cho-thue-nha-1-lau-hem-xe-hoi-duong-tran-binh-trong-p1-quan-10-12trthang-r276176,Cho thuê nhà 1 lầu hẻm xe hơi đường Trần Bình Trọng P.1 Quận 10 - 12Tr/Tháng,"Quận 10, Hồ Chí Minh",17520,,,,2.0,False,12.0
180251,https://batdongsan.vn/vi-tri-dep-duong-han-thuyen-phuong-ben-nghe-quan-1-dt-15x22m-2-lau-dtsd-660m2-r180251,"VỊ TRÍ ĐẸP - đường Hàn Thuyên, Phường Bến Nghé, Quận 1. DT: 15x22m. 2 lầu. DTSD: 660m2","Quận 1, Hồ Chí Minh",2160,330.0,,,3.0,False,200.0
90106,https://batdongsan.vn/chinh-chu-cho-thue-nha-lk-dt-75m2x5-tang-tai-la-casta-van-phu-ha-dong-gia-22trthang-r260278,Chính chủ cho thuê nhà lk dt 75m2x5 tầng tại La casta văn phú Hà Đông giá 22tr/tháng,"Hà Đông, Hà Nội",17520,,6.0,5.0,6.0,False,22.0
104698,https://batdongsan.vn/cho-thue-nha-2-tang-duong-duong-dinh-nghe-r274892,CHO THUÊ NHÀ 2 TẦNG ĐƯỜNG DƯƠNG ĐÌNH NGHỆ,"Sơn Trà, Đà Nẵng",17520,,4.0,2.0,3.0,False,25.0
90107,https://batdongsan.vn/cho-thue-nha-chinh-chu-55m2x5-tang-tai-cau-buou-hoang-mai-ha-noi-r260279,"Cho thuê nhà chính chủ 55m2x5 tầng tại Cầu Bươu , Hoang Mai ,Hà Nội","Hoàng Mai, Hà Nội",17520,,4.0,5.0,6.0,False,13.0
97275,https://batdongsan.vn/mat-tien-quang-trung-gv-300m2-7-tang-phu-hop-phong-mach-truong-hoc-vpchi-21000usd-r267454,"MẶT TIỀN QUANG TRUNG GV, 300M2, 7 TẦNG, PHÙ HỢP PHÒNG MẠCH, TRƯỜNG HỌC, VP...CHỈ 21.000USD","Gò Vấp, Hồ Chí Minh",17520,,,,8.0,True,492.0
93436,https://batdongsan.vn/cho-thue-nha-1-tret-2-lau-dep-r263611,"Cho thuê nhà 1 trệt 2 lầu, đẹp","Quận 9, Hồ Chí Minh",17520,,3.0,2.0,3.0,False,
114143,https://batdongsan.vn/cho-thue-nha-1-tret-1-lau-duong-so-tan-tao-giap-ten-lua-r284337,Cho thuê nhà 1 trệt 1 lầu đường số Tân Tạo giáp Tên Lửa,"Bình Tân, Hồ Chí Minh",17520,,,,2.0,False,12.0
80864,https://batdongsan.vn/cho-thue-nha-lien-ke-90m-4-tang-sau-duong-ham-nghi-my-dinh-1-lh-0866416107-r251015,"Cho thuê nhà liền kề 90m * 4 tầng sau đường Hàm Nghi, Mỹ Đình 1. LH 0866416107","Nam Từ Liêm, Hà Nội",26280,,,,5.0,False,30.0
82659,https://batdongsan.vn/cho-thue-nha-kdt-bac-linh-dam-150m-x-5-tang-mt-12m-thong-san-co-thang-may-gia-95-trieu-r252817,"Cho thuê nhà KĐT Bắc linh Đàm 150m x 5 tầng, MT 12m, thông sàn, có thang máy, giá 95 triệu","Hoàng Mai, Hà Nội",26280,,5.0,5.0,6.0,False,95.0
113123,https://batdongsan.vn/cho-thue-nha-1-tret-2-lau-duong-noi-bo-khu-ten-lua-r283317,Cho thuê nhà 1 trệt 2 lầu đường nội bộ khu Tên Lửa,"Bình Tân, Hồ Chí Minh",17520,,,,3.0,False,15.0
98532,https://batdongsan.vn/cho-thue-tang-1-so-31-pho-tran-dai-nghia-phuong-bach-khoa-ha-noi-r268712,"Cho thuê Tầng 1 số 31 phố Trần Đại Nghĩa, Phường Bách Khoa, Hà Nội","Hai Bà Trưng, Hà Nội",17520,,2.0,1.0,1.0,False,15.0
82661,https://batdongsan.vn/cho-thue-nha-mp-dai-la-dtich-57-m-x-55-tang-mt-12m-thong-san-via-he-5m-gia-100-trieu-r252819,"Cho thuê nhà MP Đại La, Dtich 57 m x 5.5 tầng, MT 12m, thông sàn, vỉa hè 5m, giá 100 triệu","Hai Bà Trưng, Hà Nội",26280,,5.0,5.0,6.0,False,100.0
104415,https://batdongsan.vn/cho-thue-shophouse-nguyen-can-3-tang-full-noi-that-gia-15-tr-thang-r274609,"Cho thuê shophouse nguyên căn 3 tầng, full nội thất, giá 15 tr/ tháng","Từ Sơn, Bắc Ninh",17520,,4.0,4.0,4.0,False,15.0
193018,https://batdongsan.vn/nha-cho-thue-chinh-huu-da-nang-nguyen-can-lo-doi-2-tang-dien-tich-170m2-gan-bien-r193018,Nhà cho thuê Chính Hữu Đà Nẵng nguyên căn lô đôi 2 tầng diện tích 170m² gần biển,"Sơn Trà, Đà Nẵng",720,170.0,,2.0,3.0,False,65.0
192844,https://batdongsan.vn/cho-thue-nha-mat-tien-duong-pasteur-hai-chau-da-nang-nguyen-can-3-tang-gia-25-tr-r192844,cho thuê nhà mặt tiền đường pasteur hải châu đà nẵng nguyên căn 3 tầng giá 25 tr,"Hải Châu, Đà Nẵng",720,140.0,11.0,5.0,4.0,True,25.0
192357,https://batdongsan.vn/cho-thue-nha-mat-tien-duong-304-hai-chau-da-nang-3-tang-dien-tich-160m2-r192357,cho thuê nhà mặt tiền đường 30/4 hải châu đà nẵng 3  tầng diện tích 160m2,"Hải Châu, Đà Nẵng",720,160.0,8.0,8.0,4.0,True,45.0
192473,https://batdongsan.vn/nha-rieng-7-tang-cho-thue-so-39-ngo-221-ton-duc-thang-mt-5m-pccc-thang-may-r192473,Nhà riêng 7 tầng cho thuê số 39 ngõ 221 tôn đức thắng mt 5m pccc thang máy,"Đống Đa, Hà Nội",720,45.0,5.0,5.0,8.0,False,43.0
192310,https://batdongsan.vn/cho-thue-nha-mat-tien-duong-ham-nghi-da-nang-lo-doi-5-tang-ngang-10m-gia-tot-r192310,cho thuê nhà mặt tiền đường hàm nghi đà nẵng lô đôi 5 tầng ngang 10m   giá tốt,"Thanh Khê, Đà Nẵng",720,182.0,7.0,7.0,6.0,True,40.0
192416,https://batdongsan.vn/cho-thue-nha-2-tang-my-thuong-tl10-r192416,🏠 CHO THUÊ NHÀ 2 TẦNG MỸ THƯỢNG – TL10,"Phú Vang, Thừa Thiên Huế",720,105.0,3.0,3.0,3.0,False,8.0
192100,https://batdongsan.vn/can-cho-thue-nha-biet-thu-4-tang-2-mat-tien-46-dao-su-tich-hoa-minh-da-nang-r192100,CẦN CHO THUÊ NHÀ BIỆT THỰ 4 TẦNG 2 MẶT TIỀN – 46 ĐÀO SƯ TÍCH - HÒA MINH - ĐÀ NẴNG,"Liên Chiểu, Đà Nẵng",720,250.0,6.0,6.0,5.0,True,35.0
192061,https://batdongsan.vn/chinh-chu-cho-thue-nha-2-tang-pho-ly-son-long-bien-r192061,"CHÍNH CHỦ CHO THUÊ NHÀ 2 TẦNG – PHỐ LÝ SƠN, LONG BIÊN","Long Biên, Hà Nội",720,100.0,1.0,2.0,3.0,False,5.5
191921,https://batdongsan.vn/2111252-cho-thue-nha-nguyen-can-o-tran-duy-hung-80m2-x-5-tang-co-san-cong-rieng-de-xe-thoai-r191921,"21.11.25.2 Cho thuê nhà nguyên căn ở Trần Duy Hưng, 80m2 x 5 tầng, có sân cổng riêng để xe thoải","Cầu Giấy, Hà Nội",720,80.0,6.0,5.0,6.0,False,15.0
191890,https://batdongsan.vn/cho-thue-nha-mat-tien-nb-le-trong-tan-100m2-3tang-20trieu-khu-van-phong-dich-vu-r191890,"Cho thuê nhà mặt tiền NB Lê Trọng Tấn 100m², 3TẦNG, 20Triệu - KHU VĂN PHÒNG, DỊCH VỤ","Tân Phú, Hồ Chí Minh",720,100.0,5.0,3.0,4.0,True,20.0
191070,https://batdongsan.vn/cho-thue-nha-mat-tien-tan-ky-tan-quy-150m2-1-lau-ngang-6m-r191070,"Cho thuê nhà mặt tiền Tân Kỳ Tân Quý 150m², 1 Lầu - NGANG 6M","Bình Tân, Hồ Chí Minh",720,150.0,1.0,2.0,2.0,True,30.0
191455,https://batdongsan.vn/cho-thue-nha-6-tang-moi-100-ngoc-thuy-long-bien-12-trieuthang-r191455,"CHO THUÊ NHÀ 6 TẦNG MỚI 100% – NGỌC THỤY, LONG BIÊN – 12 TRIỆU/THÁNG","Long Biên, Hà Nội",720,43.0,3.0,4.0,7.0,False,12.0
191196,https://batdongsan.vn/cho-thue-shophouse-chung-cu-son-ky-64m2-1lau-16trieu-ngang-8m-r191196,"Cho thuê SHOPHOUSE CHUNG CƯ SƠN KỲ 64m², 1Lầu, 16Triệu - NGANG 8M","Tân Phú, Hồ Chí Minh",720,64.0,2.0,2.0,2.0,False,16.0
191034,https://batdongsan.vn/cho-thue-nha-nguyen-can-4-tang-tai-615b-minh-khai-hai-ba-trung-ha-noi-r191034,"CHO THUÊ NHÀ NGUYÊN CĂN 4 TẦNG TẠI 615B MINH KHAI, HAI BÀ TRƯNG, HÀ NỘI","Hai Bà Trưng, Hà Nội",720,36.0,2.0,3.0,5.0,False,15.0
191391,https://batdongsan.vn/chinh-chu-can-cho-thue-nha-4-tang-mat-tien-233a-nguyen-van-cu-phuong-bo-de-quan-long-bien-ha-noi-r191391,"Chính chủ cần cho thuê nhà 4 tầng mặt tiền 233A Nguyễn văn cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội","Long Biên, Hà Nội",720,180.0,3.0,2.0,5.0,True,12.0
191382,https://batdongsan.vn/linhhk-cho-thue-320m2-x-3-tang-pho-ma-may-sieu-mat-bang-cho-nha-hang-cao-cap-r191382,LinhHK cho thuê 320m² x 3 tầng phố Mã Mây – siêu mặt bằng cho nhà hàng cao cấp,"Hoàn Kiếm, Hà Nội",720,320.0,,,4.0,False,299.0
191275,https://batdongsan.vn/cho-thue-nha-dep-moi-koong-6-tang-thang-may-chi-12-trieuthang-ngoc-thuy-long-bien-r191275,"CHO THUÊ NHÀ ĐẸP MỚI KOONG – 6 TẦNG THANG MÁY – CHỈ 12 TRIỆU/THÁNG – NGỌC THỤY, LONG BIÊN","Long Biên, Hà Nội",720,43.0,3.0,4.0,7.0,False,12.0
191772,https://batdongsan.vn/chinh-chu-cho-thue-nha-2-tang-ly-son-long-bien-r191772,"CHÍNH CHỦ CHO THUÊ NHÀ 2 TẦNG – LÝ SƠN, LONG BIÊN","Long Biên, Hà Nội",720,100.0,1.0,2.0,3.0,False,5.5
191646,https://batdongsan.vn/nha-3-lau-ngay-cho-cau-dong-len-go-vap-gan-hem-xe-hoi-r191646,"NHÀ 3 LẦU NGAY CHỢ CẦU ĐỒNG, LÊN GÒ VẤP GẦN, HẺM XE HƠI","Quận 12, Hồ Chí Minh",720,60.0,3.0,3.0,4.0,False,12.0
191758,https://batdongsan.vn/cho-thue-nha-2-mat-tien-nb-doc-lap-60m2-2tang-20trieu-canh-2-truong-hoc-r191758,"Cho thuê nhà 2 mặt tiền NB Độc Lập 60m², 2TẦNG, 20Triệu - CẠNH 2 TRƯỜNG HỌC","Tân Phú, Hồ Chí Minh",720,60.0,2.0,2.0,3.0,True,20.0
191445,https://batdongsan.vn/cho-thue-nha-2-mat-tien-le-lo-70m2-3lau-30trieu-ngang-7m-r191445,"Cho thuê nhà 2 mặt tiền Lê Lộ 70m², 3Lầu, 30Triệu - NGANG 7M","Tân Phú, Hồ Chí Minh",720,70.0,4.0,4.0,4.0,True,30.0
191759,https://batdongsan.vn/cho-thue-nha-mat-tien-luu-chi-hieu-100m2-3tang-21trieu-canh-truong-cong-thuong-r191759,"Cho thuê nhà mặt tiền Lưu Chí Hiếu 100m², 3TẦNG, 21Triệu - CẠNH TRƯỜNG CÔNG THƯƠNG","Tân Phú, Hồ Chí Minh",720,100.0,5.0,3.0,4.0,True,21.0
191454,https://batdongsan.vn/chinh-chu-cho-thue-nha-2-tang-tai-ly-son-long-bien-gia-chi-55-trieuthang-r191454,CHÍNH CHỦ CHO THUÊ NHÀ 2 TẦNG TẠI LÝ SƠN – LONG BIÊN – GIÁ CHỈ 5.5 TRIỆU/THÁNG,"Long Biên, Hà Nội",720,100.0,1.0,2.0,3.0,False,5.5
191766,https://batdongsan.vn/cho-thue-nha-6-tang-moi-xay-ngoc-thuy-long-bien-r191766,"CHO THUÊ NHÀ 6 TẦNG MỚI XÂY – NGỌC THỤY, LONG BIÊN","Long Biên, Hà Nội",720,43.0,3.0,4.0,7.0,False,12.0
192938,https://batdongsan.vn/2811253-cho-thue-nha-4-tang-tran-duy-hung-80m2-x-35-tang-co-san-cong-rieng-de-xe-may-r192938,"28.11.25.3 Cho thuê nhà 4 tầng Trần Duy Hưng, 80m2 x 3,5 tầng, có sân cổng riêng để xe máy","Cầu Giấy, Hà Nội",720,80.0,6.0,5.0,5.0,False,17.0
192620,https://batdongsan.vn/can-cho-thue-phong-tang-2-tai-vong-xoay-cau-cot-45m2-dia-diem-thuan-tien-nhieu-tien-ich-gia-55-r192620,"Cần cho thuê phòng tầng 2 tại vòng xoay Cầu Cót 45m2, địa điểm thuận tiện nhiều tiện ích, giá 5,5","Cầu Giấy, Hà Nội",720,45.0,2.0,2.0,2.0,False,5.5
192675,https://batdongsan.vn/nha-cho-thue-do-ba-da-nang-can-goc-lo-doi-2-tang-dien-tich-180m2-gan-bien-r192675,Nhà cho thuê Đỗ Bá Đà Nẵng căn góc lô đôi 2 tầng diện tích 180m² gần biển,"Ngũ Hành Sơn, Đà Nẵng",720,180.0,,3.0,3.0,False,95.0
190677,https://batdongsan.vn/linhhk-cho-thue-3-tang-345-mat-pho-tue-tinh-view-cong-vien-thong-nhat-vi-tri-dac-dia-r190677,"LINHHK CHO THUÊ 3 TẦNG 3,4,5 MẶT PHỐ TUỆ TĨNH – VIEW CÔNG VIÊN THỐNG NHẤT – VỊ TRÍ ĐẮC ĐỊA","Hai Bà Trưng, Hà Nội",720,70.0,,,4.0,True,25.0
191014,https://batdongsan.vn/cho-thue-nha-rieng-5-tang-14-trieu-vnd-tai-duong-duong-quang-ham-cau-giay-ha-noi-r191014,"Cho thuê nhà riêng 5 tầng- 14 triệu VND tại Đường Dương Quảng Hàm, Cầu Giấy, Hà Nội","Cầu Giấy, Hà Nội",720,30.0,3.0,4.0,6.0,False,14.0
190821,https://batdongsan.vn/cho-thue-tang-19-toa-a25-minh-khai-hai-ba-trung-ha-noi-500m2-120trthang-r190821,"CHO THUÊ TẦNG 19 – TÒA A25 MINH KHAI, HAI BÀ TRƯNG, HÀ NỘI - 500M2 - 120TR/THÁNG","Hai Bà Trưng, Hà Nội",720,500.0,,,19.0,False,120.0
190832,https://batdongsan.vn/chinh-chu-cho-thue-can-ho-tang-4-nha-tap-the-l1-ngo-3-pho-vu-thanh-dong-da-ha-noi-r190832,"CHÍNH CHỦ CHO THUÊ CĂN HỘ TẦNG 4, NHÀ TẬP THỂ L1 NGÕ 3 PHỐ VŨ THẠNH, ĐỐNG ĐA, HÀ NỘI","Đống Đa, Hà Nội",720,50.0,2.0,1.0,4.0,False,8.5
189867,https://batdongsan.vn/cho-thue-nha-mat-tien-nb-tan-son-nhi-64m2-1-lau-13trieu-r189867,"Cho thuê nhà mặt tiền NB Tân Sơn Nhì 64m², 1 Lầu- 13Triệu","Tân Phú, Hồ Chí Minh",720,64.0,2.0,2.0,2.0,True,13.0
189977,https://batdongsan.vn/cho-thue-nha-ngo-110-trung-kinh-dt-92m2-x-5-tang-mat-tien-42m-9-phong-duong-12m-o-to-do-cua-r189977,"Cho thuê nhà ngõ 110 Trung Kính, DT 92m2 x 5 Tầng, Mặt tiền 4.2m, 9 phòng, Đường 12m, ô tô đỗ cửa.","Cầu Giấy, Hà Nội",720,92.0,9.0,5.0,6.0,True,40.0
190162,https://batdongsan.vn/cho-thue-mat-bang-tang-1-gac-lung-nha-a25-so-130-ba-trieu-ha-noi-r190162,"CHO THUÊ MẶT BẰNG TẦNG 1 & GÁC LỬNG – NHÀ A25, SỐ 130 BÀ TRIỆU, HÀ NỘI","Hai Bà Trưng, Hà Nội",720,200.0,,,1.0,False,150.0
190044,https://batdongsan.vn/cho-thue-nha-mat-tien-nguyen-quy-anh-48m2-2tang-gan-cd-cong-thuong-r190044,"Cho thuê nhà mặt tiền Nguyễn Quý Anh 48m² , 2TẦNG - GẦN CĐ CÔNG THƯƠNG","Tân Phú, Hồ Chí Minh",720,48.0,2.0,2.0,3.0,True,20.0
190873,https://batdongsan.vn/cho-thue-nha-2-mat-tien-tan-huong-90m2-4laust-canh-nga-tu-cho-r190873,"Cho thuê nhà 2 mặt tiền Tân Hương 90m², 4Lầu+ST - CẠNH NGÃ TƯ, CHỢ","Tân Phú, Hồ Chí Minh",720,90.0,4.0,6.0,5.0,True,55.0
190918,https://batdongsan.vn/cho-thue-nha-mat-tien-hien-vuong-140m2-1-lau-ngang-7m-r190918,"Cho thuê nhà mặt tiền Hiền Vương 140m², 1 Lầu - NGANG 7M","Tân Phú, Hồ Chí Minh",720,140.0,1.0,2.0,2.0,True,25.0
191125,https://batdongsan.vn/chinh-chu-cho-thue-nha-nguyen-can-2-tang-gan-geleximco-d-duong-noi-ha-dong-r191125,"CHÍNH CHỦ CHO THUÊ NHÀ NGUYÊN CĂN 2 TẦNG – GẦN GELEXIMCO D, DƯƠNG NỘI, HÀ ĐÔNG","Hà Đông, Hà Nội",720,65.0,2.0,2.0,3.0,False,5.0
190351,https://batdongsan.vn/cho-thue-nha-ngo-110-trung-kinh-92m2-xd-5-tang-dep-9pn-oto-do-cua-tien-kd-r190351,"Cho thuê nhà Ngõ 110 Trung Kính, 92m2, xd 5 Tầng Đẹp, 9PN, Oto đỗ cửa, Tiện KD","Cầu Giấy, Hà Nội",720,93.0,9.0,5.0,6.0,False,40.0
190363,https://batdongsan.vn/cho-thue-nha-nguyen-can-mat-tien-duong-tran-hung-dao-vi-tri-cau-trong-ket-cau-5-tang-r190363,cho thuê nhà nguyên căn mặt tiền đường trần hưng đạo vị trí cầu trồng kết cấu 5 tầng,"Sơn Trà, Đà Nẵng",720,105.0,7.0,5.0,6.0,True,40.0
190395,https://batdongsan.vn/ban-nha-pho-huong-vien-26m2-x-25-tang-so-do-rieng-4-ty-r190395,"Bán nhà Phố Hương Viên, 26m2 x 2.5 tầng, sổ đỏ riêng, 4 tỷ","Hai Bà Trưng, Hà Nội",720,26.0,2.0,1.0,6.0,False,4000.0
190516,https://batdongsan.vn/chu-thue-nha-3-tang-nguyen-can-mat-duong-le-hong-phong-phuoc-long-cu-sat-duong-cao-xuan-huy-r190516,"Chu thuê nhà 3 tầng nguyên căn mặt đường Lê Hồng Phong, Phước Long cũ, sát đường Cao Xuân Huy","Nha Trang, Khánh Hòa",720,100.0,5.0,3.0,4.0,True,15.0
